timestamp,model_choice,val_mse,val_r2,test_mse,test_r2
2025-06-05T22:49:39.622564,pytorch,0.0018723505299529882,0.7442537282803678,0.0019589715968952597,0.7140206795745909
2025-06-05T22:50:22.701576,sklearn,0.0015310537251362025,0.7908718075264092,0.001463970671295823,0.786283099579675
